"","sp1","sp2","weight","sp1_inc","sp2_inc","obs_cooccur","exp_cooccur","p_lt","p_gt","sp1_name","sp2_name","level","level_name","edge_type"
"6683",38,98,0.355,55,24,21,21.6,0.44143,0.8418,"ASV_00046","ASV_00181","Farm","Mink","not_significant"
"6684",38,99,0.429,55,29,26,26.1,0.61557,0.71084,"ASV_00046","ASV_00185","Farm","Mink","not_significant"
"6685",38,100,0.562,55,38,36,34.3,0.97515,0.13696,"ASV_00046","ASV_00190","Farm","Mink","not_significant"
"6686",38,101,0.783,55,53,49,47.8,0.97458,0.17308,"ASV_00046","ASV_00197","Farm","Mink","not_significant"
"6687",38,102,0.34,55,23,20,20.7,0.40603,0.86304,"ASV_00046","ASV_00200","Farm","Mink","not_significant"
"6688",38,103,0.473,55,32,30,28.9,0.923,0.28916,"ASV_00046","ASV_00201","Farm","Mink","not_significant"
"6689",38,104,0.503,55,34,30,30.7,0.45269,0.84047,"ASV_00046","ASV_00204","Farm","Mink","not_significant"
"6690",38,105,0.296,55,20,19,18,0.91902,0.35091,"ASV_00046","ASV_00206","Farm","Mink","not_significant"
"6691",38,106,0.281,55,19,19,17.1,1,0.09448,"ASV_00046","ASV_00209","Farm","Mink","not_significant"
"6692",38,107,0.355,55,24,21,21.6,0.44143,0.8418,"ASV_00046","ASV_00210","Farm","Mink","not_significant"
"6693",38,108,0.399,55,27,24,24.3,0.54731,0.76792,"ASV_00046","ASV_00218","Farm","Mink","not_significant"
"6694",38,109,0.414,55,28,26,25.2,0.86037,0.4182,"ASV_00046","ASV_00223","Farm","Mink","not_significant"
"6695",38,110,0.724,55,49,45,44.2,0.9158,0.33604,"ASV_00046","ASV_00224","Farm","Mink","not_significant"
"6696",38,111,0.754,55,51,48,46,0.99494,0.05006,"ASV_00046","ASV_00232","Farm","Mink","not_significant"
"6697",38,112,0.488,55,33,30,29.8,0.7401,0.5818,"ASV_00046","ASV_00235","Farm","Mink","not_significant"
"6698",38,113,0.443,55,30,28,27,0.89494,0.35157,"ASV_00046","ASV_00240","Farm","Mink","not_significant"
"6699",38,114,0.813,55,55,53,49.6,0.99999,0.00041,"ASV_00046","ASV_00242","Farm","Mink","pos"
"6700",38,115,0.325,55,22,20,19.8,0.71312,0.62907,"ASV_00046","ASV_00248","Farm","Mink","not_significant"
"6701",38,116,0.813,55,55,51,49.6,0.99014,0.10199,"ASV_00046","ASV_00249","Farm","Mink","not_significant"
"6702",38,117,0.591,55,40,37,36.1,0.90029,0.33637,"ASV_00046","ASV_00255","Farm","Mink","not_significant"
"6703",38,118,0.399,55,27,27,24.3,1,0.02422,"ASV_00046","ASV_00258","Farm","Mink","pos"
"6704",38,119,0.37,55,25,23,22.5,0.79518,0.52308,"ASV_00046","ASV_00260","Farm","Mink","not_significant"
"6705",38,120,0.429,55,29,26,26.1,0.61557,0.71084,"ASV_00046","ASV_00265","Farm","Mink","not_significant"
"6706",38,121,0.37,55,25,23,22.5,0.79518,0.52308,"ASV_00046","ASV_00269","Farm","Mink","not_significant"
"6707",38,122,0.31,55,21,20,18.9,0.93087,0.31799,"ASV_00046","ASV_00270","Farm","Mink","not_significant"
"6708",38,123,0.562,55,38,35,34.3,0.86304,0.40603,"ASV_00046","ASV_00275","Farm","Mink","not_significant"
"6709",38,124,0.34,55,23,20,20.7,0.40603,0.86304,"ASV_00046","ASV_00277","Farm","Mink","not_significant"
"6710",38,125,0.414,55,28,26,25.2,0.86037,0.4182,"ASV_00046","ASV_00281","Farm","Mink","not_significant"
"6711",38,126,0.296,55,20,19,18,0.91902,0.35091,"ASV_00046","ASV_00283","Farm","Mink","not_significant"
"6712",38,127,0.34,55,23,22,20.7,0.95028,0.25764,"ASV_00046","ASV_00288","Farm","Mink","not_significant"
"6713",38,128,0.591,55,40,36,36.1,0.66363,0.68201,"ASV_00046","ASV_00290","Farm","Mink","not_significant"
"6714",38,129,0.562,55,38,33,34.3,0.25764,0.95028,"ASV_00046","ASV_00292","Farm","Mink","not_significant"
"6715",38,130,0.443,55,30,29,27,0.98674,0.10506,"ASV_00046","ASV_00298","Farm","Mink","not_significant"
"6716",38,131,0.458,55,31,29,28,0.90974,0.31976,"ASV_00046","ASV_00309","Farm","Mink","not_significant"
"6717",38,132,0.65,55,44,39,39.7,0.45963,0.87287,"ASV_00046","ASV_00310","Farm","Mink","not_significant"
"6718",38,133,0.355,55,24,21,21.6,0.44143,0.8418,"ASV_00046","ASV_00311","Farm","Mink","not_significant"
"6719",38,134,0.31,55,21,19,18.9,0.68201,0.66363,"ASV_00046","ASV_00318","Farm","Mink","not_significant"
"6720",38,135,0.281,55,19,19,17.1,1,0.09448,"ASV_00046","ASV_00323","Farm","Mink","not_significant"
"6721",38,136,0.37,55,25,22,22.5,0.47692,0.81883,"ASV_00046","ASV_00324","Farm","Mink","not_significant"
"6722",38,137,0.37,55,25,23,22.5,0.79518,0.52308,"ASV_00046","ASV_00329","Farm","Mink","not_significant"
"6723",38,138,0.281,55,19,18,17.1,0.90552,0.38556,"ASV_00046","ASV_00331","Farm","Mink","not_significant"
"6724",38,139,0.503,55,34,31,30.7,0.76792,0.54731,"ASV_00046","ASV_00335","Farm","Mink","not_significant"
"6725",38,140,0.34,55,23,22,20.7,0.95028,0.25764,"ASV_00046","ASV_00338","Farm","Mink","not_significant"
"6726",38,141,0.355,55,24,23,21.6,0.95813,0.23028,"ASV_00046","ASV_00341","Farm","Mink","not_significant"
"6727",38,142,0.355,55,24,23,21.6,0.95813,0.23028,"ASV_00046","ASV_00342","Farm","Mink","not_significant"
"6728",38,143,0.473,55,32,28,28.9,0.38443,0.8785,"ASV_00046","ASV_00351","Farm","Mink","not_significant"
"6729",38,144,0.606,55,41,38,37,0.9163,0.30256,"ASV_00046","ASV_00356","Farm","Mink","not_significant"
"6730",38,145,0.34,55,23,21,20.7,0.74236,0.59397,"ASV_00046","ASV_00360","Farm","Mink","not_significant"
"6731",38,146,0.296,55,20,18,18,0.64909,0.69744,"ASV_00046","ASV_00365","Farm","Mink","not_significant"
"6732",38,147,0.443,55,30,30,27,1,0.01326,"ASV_00046","ASV_00377","Farm","Mink","pos"
"6733",38,148,0.532,55,36,33,32.5,0.81883,0.47692,"ASV_00046","ASV_00379","Farm","Mink","not_significant"
"6734",38,149,0.414,55,28,23,25.2,0.0652,0.99321,"ASV_00046","ASV_00387","Farm","Mink","not_significant"
"6735",38,150,0.355,55,24,22,21.6,0.76972,0.55857,"ASV_00046","ASV_00388","Farm","Mink","not_significant"
"6736",38,151,0.37,55,25,22,22.5,0.47692,0.81883,"ASV_00046","ASV_00397","Farm","Mink","not_significant"
"6737",38,152,0.488,55,33,29,29.8,0.4182,0.86037,"ASV_00046","ASV_00406","Farm","Mink","not_significant"
"6738",38,153,0.473,55,32,29,28.9,0.71084,0.61557,"ASV_00046","ASV_00425","Farm","Mink","not_significant"
"6739",38,154,0.665,55,45,42,40.6,0.96387,0.17925,"ASV_00046","ASV_00426","Farm","Mink","not_significant"
"6740",38,155,0.443,55,30,26,27,0.31976,0.90974,"ASV_00046","ASV_00435","Farm","Mink","not_significant"
"6741",38,156,0.709,55,48,44,43.3,0.89524,0.3781,"ASV_00046","ASV_00452","Farm","Mink","not_significant"
"6742",38,157,0.281,55,19,17,17.1,0.61444,0.73027,"ASV_00046","ASV_00464","Farm","Mink","not_significant"
"6743",38,158,0.473,55,32,30,28.9,0.923,0.28916,"ASV_00046","ASV_00474","Farm","Mink","not_significant"
"6744",38,159,0.458,55,31,30,28,0.98931,0.09026,"ASV_00046","ASV_00477","Farm","Mink","not_significant"
"6745",38,160,0.429,55,29,27,26.1,0.8785,0.38443,"ASV_00046","ASV_00478","Farm","Mink","not_significant"
"6746",38,161,0.532,55,36,32,32.5,0.52308,0.79518,"ASV_00046","ASV_00481","Farm","Mink","not_significant"
"6747",38,162,0.34,55,23,21,20.7,0.74236,0.59397,"ASV_00046","ASV_00483","Farm","Mink","not_significant"
"6748",38,163,0.281,55,19,18,17.1,0.90552,0.38556,"ASV_00046","ASV_00497","Farm","Mink","not_significant"
"6749",38,164,0.296,55,20,20,18,1,0.08098,"ASV_00046","ASV_00499","Farm","Mink","not_significant"
"6750",38,165,0.355,55,24,22,21.6,0.76972,0.55857,"ASV_00046","ASV_00513","Farm","Mink","not_significant"
"6751",38,166,0.34,55,23,21,20.7,0.74236,0.59397,"ASV_00046","ASV_00523","Farm","Mink","not_significant"
"6752",38,167,0.31,55,21,20,18.9,0.93087,0.31799,"ASV_00046","ASV_00538","Farm","Mink","not_significant"
"6753",38,168,0.429,55,29,26,26.1,0.61557,0.71084,"ASV_00046","ASV_00543","Farm","Mink","not_significant"
"6754",38,169,0.621,55,42,39,37.9,0.93061,0.26973,"ASV_00046","ASV_00563","Farm","Mink","not_significant"
"6755",38,170,0.503,55,34,30,30.7,0.45269,0.84047,"ASV_00046","ASV_00570","Farm","Mink","not_significant"
"6756",38,171,0.414,55,28,27,25.2,0.98005,0.13963,"ASV_00046","ASV_00583","Farm","Mink","not_significant"
"6757",38,172,0.325,55,22,19,19.8,0.37093,0.88254,"ASV_00046","ASV_00587","Farm","Mink","not_significant"
"6758",38,173,0.458,55,31,30,28,0.98931,0.09026,"ASV_00046","ASV_00601","Farm","Mink","not_significant"
"6759",38,174,0.31,55,21,19,18.9,0.68201,0.66363,"ASV_00046","ASV_00603","Farm","Mink","not_significant"
"6760",38,175,0.606,55,41,37,37,0.69744,0.64909,"ASV_00046","ASV_00621","Farm","Mink","not_significant"
"6761",38,176,0.31,55,21,20,18.9,0.93087,0.31799,"ASV_00046","ASV_00626","Farm","Mink","not_significant"
"6762",38,177,0.281,55,19,17,17.1,0.61444,0.73027,"ASV_00046","ASV_00627","Farm","Mink","not_significant"
"6763",38,178,0.517,55,35,32,31.6,0.79419,0.51228,"ASV_00046","ASV_00638","Farm","Mink","not_significant"
"6764",38,179,0.399,55,27,24,24.3,0.54731,0.76792,"ASV_00046","ASV_00640","Farm","Mink","not_significant"
"6765",38,180,0.34,55,23,21,20.7,0.74236,0.59397,"ASV_00046","ASV_00643","Farm","Mink","not_significant"
"6766",38,181,0.591,55,40,36,36.1,0.66363,0.68201,"ASV_00046","ASV_00645","Farm","Mink","not_significant"
"6767",38,182,0.31,55,21,18,18.9,0.33637,0.90029,"ASV_00046","ASV_00656","Farm","Mink","not_significant"
"6768",38,183,0.458,55,31,28,28,0.68024,0.64843,"ASV_00046","ASV_00683","Farm","Mink","not_significant"
"6769",38,184,0.636,55,43,39,38.8,0.7619,0.57815,"ASV_00046","ASV_00704","Farm","Mink","not_significant"
"6770",38,185,0.429,55,29,25,26.1,0.28916,0.923,"ASV_00046","ASV_00727","Farm","Mink","not_significant"
"6771",38,186,0.414,55,28,26,25.2,0.86037,0.4182,"ASV_00046","ASV_00729","Farm","Mink","not_significant"
"6772",38,187,0.325,55,22,21,19.8,0.94124,0.28688,"ASV_00046","ASV_00786","Farm","Mink","not_significant"
"6773",38,188,0.606,55,41,37,37,0.69744,0.64909,"ASV_00046","ASV_00805","Farm","Mink","not_significant"
"6774",38,189,0.31,55,21,20,18.9,0.93087,0.31799,"ASV_00046","ASV_00827","Farm","Mink","not_significant"
"6775",38,190,0.325,55,22,19,19.8,0.37093,0.88254,"ASV_00046","ASV_00883","Farm","Mink","not_significant"
"6776",38,191,0.488,55,33,30,29.8,0.7401,0.5818,"ASV_00046","ASV_00888","Farm","Mink","not_significant"
"6777",38,192,0.458,55,31,30,28,0.98931,0.09026,"ASV_00046","ASV_00930","Farm","Mink","not_significant"
"6778",38,193,0.384,55,26,26,23.4,1,0.02923,"ASV_00046","ASV_00962","Farm","Mink","pos"
"6779",38,194,0.281,55,19,16,17.1,0.26973,0.93061,"ASV_00046","ASV_00973","Farm","Mink","not_significant"
"6780",38,195,0.488,55,33,30,29.8,0.7401,0.5818,"ASV_00046","ASV_01032","Farm","Mink","not_significant"
"6781",38,196,0.355,55,24,21,21.6,0.44143,0.8418,"ASV_00046","ASV_01074","Farm","Mink","not_significant"
"6782",38,197,0.37,55,25,24,22.5,0.96492,0.20482,"ASV_00046","ASV_01111","Farm","Mink","not_significant"
"6783",38,198,0.325,55,22,21,19.8,0.94124,0.28688,"ASV_00046","ASV_01579","Farm","Mink","not_significant"
"6784",39,40,0.935,60,58,57,57,0.95082,1,"ASV_00048","ASV_00050","Farm","Mink","not_significant"
"6785",39,41,0.742,60,46,46,45.2,1,0.2459,"ASV_00048","ASV_00051","Farm","Mink","not_significant"
"6786",39,42,0.967,60,60,59,59,0.98361,1,"ASV_00048","ASV_00052","Farm","Mink","not_significant"
"6787",39,43,0.5,60,31,31,30.5,1,0.4918,"ASV_00048","ASV_00054","Farm","Mink","not_significant"
"6788",39,44,0.774,60,48,47,47.2,0.78689,1,"ASV_00048","ASV_00055","Farm","Mink","not_significant"
"6789",39,45,0.984,60,61,60,60,1,1,"ASV_00048","ASV_00056","Farm","Mink","not_significant"
"6790",39,46,0.967,60,60,59,59,0.98361,1,"ASV_00048","ASV_00057","Farm","Mink","not_significant"
"6791",39,47,0.742,60,46,45,45.2,0.7541,1,"ASV_00048","ASV_00058","Farm","Mink","not_significant"
"6792",39,48,0.935,60,58,57,57,0.95082,1,"ASV_00048","ASV_00059","Farm","Mink","not_significant"
"6793",39,49,0.677,60,42,42,41.3,1,0.31148,"ASV_00048","ASV_00060","Farm","Mink","not_significant"
"6794",39,50,0.709,60,44,43,43.3,0.72131,1,"ASV_00048","ASV_00061","Farm","Mink","not_significant"
"6795",39,51,0.984,60,61,60,60,1,1,"ASV_00048","ASV_00062","Farm","Mink","not_significant"
"6796",39,52,0.5,60,31,31,30.5,1,0.4918,"ASV_00048","ASV_00063","Farm","Mink","not_significant"
"6797",39,53,0.371,60,23,22,22.6,0.37705,1,"ASV_00048","ASV_00064","Farm","Mink","not_significant"
"6798",39,54,0.693,60,43,43,42.3,1,0.29508,"ASV_00048","ASV_00066","Farm","Mink","not_significant"
"6799",39,55,0.984,60,61,60,60,1,1,"ASV_00048","ASV_00067","Farm","Mink","not_significant"
"6800",39,56,0.693,60,43,42,42.3,0.70492,1,"ASV_00048","ASV_00069","Farm","Mink","not_significant"
"6801",39,57,0.339,60,21,21,20.7,1,0.65574,"ASV_00048","ASV_00070","Farm","Mink","not_significant"
"6802",39,58,0.451,60,28,28,27.5,1,0.54098,"ASV_00048","ASV_00071","Farm","Mink","not_significant"
"6803",39,59,0.661,60,41,41,40.3,1,0.32787,"ASV_00048","ASV_00076","Farm","Mink","not_significant"
"6804",39,60,0.435,60,27,27,26.6,1,0.55738,"ASV_00048","ASV_00078","Farm","Mink","not_significant"
"6805",39,61,0.355,60,22,21,21.6,0.36066,1,"ASV_00048","ASV_00080","Farm","Mink","not_significant"
"6806",39,62,0.726,60,45,44,44.3,0.7377,1,"ASV_00048","ASV_00083","Farm","Mink","not_significant"
"6807",39,63,0.306,60,19,19,18.7,1,0.68852,"ASV_00048","ASV_00084","Farm","Mink","not_significant"
"6808",39,64,0.613,60,38,38,37.4,1,0.37705,"ASV_00048","ASV_00085","Farm","Mink","not_significant"
"6809",39,65,0.855,60,53,52,52.1,0.86885,1,"ASV_00048","ASV_00086","Farm","Mink","not_significant"
"6810",39,66,0.645,60,40,40,39.3,1,0.34426,"ASV_00048","ASV_00087","Farm","Mink","not_significant"
"6811",39,67,0.806,60,50,50,49.2,1,0.18033,"ASV_00048","ASV_00090","Farm","Mink","not_significant"
"6812",39,68,0.677,60,42,42,41.3,1,0.31148,"ASV_00048","ASV_00092","Farm","Mink","not_significant"
"6813",39,69,0.677,60,42,41,41.3,0.68852,1,"ASV_00048","ASV_00096","Farm","Mink","not_significant"
"6814",39,70,0.306,60,19,19,18.7,1,0.68852,"ASV_00048","ASV_00099","Farm","Mink","not_significant"
"6815",39,71,0.371,60,23,23,22.6,1,0.62295,"ASV_00048","ASV_00100","Farm","Mink","not_significant"
"6816",39,72,0.597,60,37,36,36.4,0.60656,1,"ASV_00048","ASV_00101","Farm","Mink","not_significant"
"6817",39,73,0.919,60,57,56,56.1,0.93443,1,"ASV_00048","ASV_00104","Farm","Mink","not_significant"
"6818",39,74,0.903,60,56,55,55.1,0.91803,1,"ASV_00048","ASV_00105","Farm","Mink","not_significant"
"6819",39,75,0.597,60,37,37,36.4,1,0.39344,"ASV_00048","ASV_00106","Farm","Mink","not_significant"
"6820",39,76,0.306,60,19,19,18.7,1,0.68852,"ASV_00048","ASV_00107","Farm","Mink","not_significant"
"6821",39,77,0.371,60,23,23,22.6,1,0.62295,"ASV_00048","ASV_00112","Farm","Mink","not_significant"
"6822",39,78,0.435,60,27,27,26.6,1,0.55738,"ASV_00048","ASV_00113","Farm","Mink","not_significant"
"6823",39,79,0.387,60,24,24,23.6,1,0.60656,"ASV_00048","ASV_00116","Farm","Mink","not_significant"
"6824",39,80,0.516,60,32,32,31.5,1,0.47541,"ASV_00048","ASV_00121","Farm","Mink","not_significant"
"6825",39,81,0.419,60,26,26,25.6,1,0.57377,"ASV_00048","ASV_00123","Farm","Mink","not_significant"
"6826",39,82,0.387,60,24,23,23.6,0.39344,1,"ASV_00048","ASV_00126","Farm","Mink","not_significant"
"6827",39,83,0.919,60,57,56,56.1,0.93443,1,"ASV_00048","ASV_00128","Farm","Mink","not_significant"
"6828",39,84,0.339,60,21,21,20.7,1,0.65574,"ASV_00048","ASV_00130","Farm","Mink","not_significant"
"6829",39,85,0.887,60,55,54,54.1,0.90164,1,"ASV_00048","ASV_00131","Farm","Mink","not_significant"
"6830",39,86,0.306,60,19,19,18.7,1,0.68852,"ASV_00048","ASV_00133","Farm","Mink","not_significant"
"6831",39,87,0.742,60,46,46,45.2,1,0.2459,"ASV_00048","ASV_00136","Farm","Mink","not_significant"
"6832",39,88,0.693,60,43,42,42.3,0.70492,1,"ASV_00048","ASV_00138","Farm","Mink","not_significant"
"6833",39,89,0.403,60,25,24,24.6,0.40984,1,"ASV_00048","ASV_00144","Farm","Mink","not_significant"
"6834",39,90,0.451,60,28,28,27.5,1,0.54098,"ASV_00048","ASV_00156","Farm","Mink","not_significant"
"6835",39,91,0.661,60,41,41,40.3,1,0.32787,"ASV_00048","ASV_00157","Farm","Mink","not_significant"
"6836",39,92,0.5,60,31,31,30.5,1,0.4918,"ASV_00048","ASV_00158","Farm","Mink","not_significant"
"6837",39,93,0.677,60,42,41,41.3,0.68852,1,"ASV_00048","ASV_00163","Farm","Mink","not_significant"
"6838",39,94,0.58,60,36,36,35.4,1,0.40984,"ASV_00048","ASV_00164","Farm","Mink","not_significant"
"6839",39,95,0.645,60,40,40,39.3,1,0.34426,"ASV_00048","ASV_00171","Farm","Mink","not_significant"
"6840",39,96,0.532,60,33,32,32.5,0.54098,1,"ASV_00048","ASV_00174","Farm","Mink","not_significant"
"6841",39,97,0.435,60,27,27,26.6,1,0.55738,"ASV_00048","ASV_00177","Farm","Mink","not_significant"
"6842",39,98,0.387,60,24,24,23.6,1,0.60656,"ASV_00048","ASV_00181","Farm","Mink","not_significant"
"6843",39,99,0.468,60,29,29,28.5,1,0.52459,"ASV_00048","ASV_00185","Farm","Mink","not_significant"
"6844",39,100,0.613,60,38,38,37.4,1,0.37705,"ASV_00048","ASV_00190","Farm","Mink","not_significant"
"6845",39,101,0.855,60,53,53,52.1,1,0.13115,"ASV_00048","ASV_00197","Farm","Mink","not_significant"
"6846",39,102,0.371,60,23,23,22.6,1,0.62295,"ASV_00048","ASV_00200","Farm","Mink","not_significant"
"6847",39,103,0.516,60,32,32,31.5,1,0.47541,"ASV_00048","ASV_00201","Farm","Mink","not_significant"
"6848",39,104,0.548,60,34,33,33.4,0.55738,1,"ASV_00048","ASV_00204","Farm","Mink","not_significant"
"6849",39,105,0.322,60,20,20,19.7,1,0.67213,"ASV_00048","ASV_00206","Farm","Mink","not_significant"
"6850",39,106,0.306,60,19,19,18.7,1,0.68852,"ASV_00048","ASV_00209","Farm","Mink","not_significant"
"6851",39,107,0.387,60,24,24,23.6,1,0.60656,"ASV_00048","ASV_00210","Farm","Mink","not_significant"
"6852",39,108,0.435,60,27,27,26.6,1,0.55738,"ASV_00048","ASV_00218","Farm","Mink","not_significant"
"6853",39,109,0.451,60,28,28,27.5,1,0.54098,"ASV_00048","ASV_00223","Farm","Mink","not_significant"
"6854",39,110,0.79,60,49,48,48.2,0.80328,1,"ASV_00048","ASV_00224","Farm","Mink","not_significant"
"6855",39,111,0.822,60,51,50,50.2,0.83607,1,"ASV_00048","ASV_00232","Farm","Mink","not_significant"
"6856",39,112,0.532,60,33,32,32.5,0.54098,1,"ASV_00048","ASV_00235","Farm","Mink","not_significant"
"6857",39,113,0.484,60,30,30,29.5,1,0.5082,"ASV_00048","ASV_00240","Farm","Mink","not_significant"
"6858",39,114,0.887,60,55,54,54.1,0.90164,1,"ASV_00048","ASV_00242","Farm","Mink","not_significant"
"6859",39,115,0.355,60,22,21,21.6,0.36066,1,"ASV_00048","ASV_00248","Farm","Mink","not_significant"
"6860",39,116,0.887,60,55,54,54.1,0.90164,1,"ASV_00048","ASV_00249","Farm","Mink","not_significant"
"6861",39,117,0.645,60,40,39,39.3,0.65574,1,"ASV_00048","ASV_00255","Farm","Mink","not_significant"
"6862",39,118,0.435,60,27,27,26.6,1,0.55738,"ASV_00048","ASV_00258","Farm","Mink","not_significant"
"6863",39,119,0.403,60,25,25,24.6,1,0.59016,"ASV_00048","ASV_00260","Farm","Mink","not_significant"
"6864",39,120,0.468,60,29,28,28.5,0.47541,1,"ASV_00048","ASV_00265","Farm","Mink","not_significant"
"6865",39,121,0.403,60,25,25,24.6,1,0.59016,"ASV_00048","ASV_00269","Farm","Mink","not_significant"
"6866",39,122,0.339,60,21,20,20.7,0.34426,1,"ASV_00048","ASV_00270","Farm","Mink","not_significant"
"6867",39,123,0.613,60,38,38,37.4,1,0.37705,"ASV_00048","ASV_00275","Farm","Mink","not_significant"
"6868",39,124,0.371,60,23,23,22.6,1,0.62295,"ASV_00048","ASV_00277","Farm","Mink","not_significant"
"6869",39,125,0.451,60,28,28,27.5,1,0.54098,"ASV_00048","ASV_00281","Farm","Mink","not_significant"
"6870",39,126,0.322,60,20,20,19.7,1,0.67213,"ASV_00048","ASV_00283","Farm","Mink","not_significant"
"6871",39,127,0.371,60,23,23,22.6,1,0.62295,"ASV_00048","ASV_00288","Farm","Mink","not_significant"
"6872",39,128,0.645,60,40,40,39.3,1,0.34426,"ASV_00048","ASV_00290","Farm","Mink","not_significant"
"6873",39,129,0.613,60,38,37,37.4,0.62295,1,"ASV_00048","ASV_00292","Farm","Mink","not_significant"
"6874",39,130,0.484,60,30,30,29.5,1,0.5082,"ASV_00048","ASV_00298","Farm","Mink","not_significant"
"6875",39,131,0.5,60,31,31,30.5,1,0.4918,"ASV_00048","ASV_00309","Farm","Mink","not_significant"
"6876",39,132,0.709,60,44,43,43.3,0.72131,1,"ASV_00048","ASV_00310","Farm","Mink","not_significant"
"6877",39,133,0.387,60,24,24,23.6,1,0.60656,"ASV_00048","ASV_00311","Farm","Mink","not_significant"
"6878",39,134,0.339,60,21,21,20.7,1,0.65574,"ASV_00048","ASV_00318","Farm","Mink","not_significant"
"6879",39,135,0.306,60,19,19,18.7,1,0.68852,"ASV_00048","ASV_00323","Farm","Mink","not_significant"
"6880",39,136,0.403,60,25,24,24.6,0.40984,1,"ASV_00048","ASV_00324","Farm","Mink","not_significant"
"6881",39,137,0.403,60,25,25,24.6,1,0.59016,"ASV_00048","ASV_00329","Farm","Mink","not_significant"
"6882",39,138,0.306,60,19,18,18.7,0.31148,1,"ASV_00048","ASV_00331","Farm","Mink","not_significant"
"6883",39,139,0.548,60,34,34,33.4,1,0.44262,"ASV_00048","ASV_00335","Farm","Mink","not_significant"
"6884",39,140,0.371,60,23,23,22.6,1,0.62295,"ASV_00048","ASV_00338","Farm","Mink","not_significant"
"6885",39,141,0.387,60,24,24,23.6,1,0.60656,"ASV_00048","ASV_00341","Farm","Mink","not_significant"
"6886",39,142,0.387,60,24,24,23.6,1,0.60656,"ASV_00048","ASV_00342","Farm","Mink","not_significant"
"6887",39,143,0.516,60,32,31,31.5,0.52459,1,"ASV_00048","ASV_00351","Farm","Mink","not_significant"
"6888",39,144,0.661,60,41,41,40.3,1,0.32787,"ASV_00048","ASV_00356","Farm","Mink","not_significant"
"6889",39,145,0.371,60,23,23,22.6,1,0.62295,"ASV_00048","ASV_00360","Farm","Mink","not_significant"
"6890",39,146,0.322,60,20,20,19.7,1,0.67213,"ASV_00048","ASV_00365","Farm","Mink","not_significant"
"6891",39,147,0.484,60,30,29,29.5,0.4918,1,"ASV_00048","ASV_00377","Farm","Mink","not_significant"
"6892",39,148,0.58,60,36,36,35.4,1,0.40984,"ASV_00048","ASV_00379","Farm","Mink","not_significant"
"6893",39,149,0.451,60,28,28,27.5,1,0.54098,"ASV_00048","ASV_00387","Farm","Mink","not_significant"
"6894",39,150,0.387,60,24,23,23.6,0.39344,1,"ASV_00048","ASV_00388","Farm","Mink","not_significant"
